Product Type,Product Name,Texture,Color,Width,Length,Thickness,Exposure,HardieZone,SKU,URL,Warranty Substrate,Warranty Finish,Fire Rating,Review Count,Rating
HardiePanel Vertical Siding,"HardiePanel Sierra 8 48×96"" in Gray Slate",Sierra 8,Gray Slate,"48""","96""","0.3125""",Full wall,HZ5,JH-HARD-SIE-GRA-48x96,/products/james-hardie/hardiepanel/sierra-8/48x96/gray-slate,30 years,15 years,Class A,200,4.8
HardiePanel Vertical Siding,"HardiePanel Sierra 8 48×96"" in Night Gray",Sierra 8,Night Gray,"48""","96""","0.3125""",Full wall,HZ5,JH-HARD-SIE-NIG-48x96,/products/james-hardie/hardiepanel/sierra-8/48x96/night-gray,30 years,15 years,Class A,200,4.8
HardiePanel Vertical Siding,"HardiePanel Sierra 8 48×96"" in Boothbay Blue",Sierra 8,Boothbay Blue,"48""","96""","0.3125""",Full wall,HZ5,JH-HARD-SIE-BOO-48x96,/products/james-hardie/hardiepanel/sierra-8/48x96/boothbay-blue,30 years,15 years,Class A,200,4.8
HardiePanel Vertical Siding,"HardiePanel Sierra 8 48×96"" in Evening Blue",Sierra 8,Evening Blue,"48""","96""","0.3125""",Full wall,HZ5,JH-HARD-SIE-EVE-48x96,/products/james-hardie/hardiepanel/sierra-8/48x96/evening-blue,30 years,15 years,Class A,200,4.8
HardiePanel Vertical Siding,"HardiePanel Sierra 8 48×96"" in Aged Pewter",Sierra 8,Aged Pewter,"48""","96""","0.3125""",Full wall,HZ5,JH-HARD-SIE-AGE-48x96,/products/james-hardie/hardiepanel/sierra-8/48x96/aged-pewter,30 years,15 years,Class A,200,4.8
HardiePanel Vertical Siding,"HardiePanel Sierra 8 48×96"" in Iron Gray",Sierra 8,Iron Gray,"48""","96""","0.3125""",Full wall,HZ5,JH-HARD-SIE-IRO-48x96,/products/james-hardie/hardiepanel/sierra-8/48x96/iron-gray,30 years,15 years,Class A,200,4.8
HardiePanel Vertical Siding,"HardiePanel Sierra 8 48×96"" in Mountain Sage",Sierra 8,Mountain Sage,"48""","96""","0.3125""",Full wall,HZ5,JH-HARD-SIE-MOU-48x96,/products/james-hardie/hardiepanel/sierra-8/48x96/mountain-sage,30 years,15 years,Class A,200,4.8
HardiePanel Vertical Siding,"HardiePanel Sierra 8 48×108"" in Arctic White",Sierra 8,Arctic White,"48""","108""","0.3125""",Full wall,HZ5,JH-HARD-SIE-ARC-48x108,/products/james-hardie/hardiepanel/sierra-8/48x108/arctic-white,30 years,15 years,Class A,200,4.8
HardiePanel Vertical Siding,"HardiePanel Sierra 8 48×108"" in Cobble Stone",Sierra 8,Cobble Stone,"48""","108""","0.3125""",Full wall,HZ5,JH-HARD-SIE-COB-48x108,/products/james-hardie/hardiepanel/sierra-8/48x108/cobble-stone,30 years,15 years,Class A,200,4.8
HardiePanel Vertical Siding,"HardiePanel Sierra 8 48×108"" in Navajo Beige",Sierra 8,Navajo Beige,"48""","108""","0.3125""",Full wall,HZ5,JH-HARD-SIE-NAV-48x108,/products/james-hardie/hardiepanel/sierra-8/48x108/navajo-beige,30 years,15 years,Class A,200,4.8
HardiePanel Vertical Siding,"HardiePanel Sierra 8 48×108"" in Monterey Taupe",Sierra 8,Monterey Taupe,"48""","108""","0.3125""",Full wall,HZ5,JH-HARD-SIE-MON-48x108,/products/james-hardie/hardiepanel/sierra-8/48x108/monterey-taupe,30 years,15 years,Class A,200,4.8
HardiePanel Vertical Siding,"HardiePanel Sierra 8 48×108"" in Khaki Brown",Sierra 8,Khaki Brown,"48""","108""","0.3125""",Full wall,HZ5,JH-HARD-SIE-KHA-48x108,/products/james-hardie/hardiepanel/sierra-8/48x108/khaki-brown,30 years,15 years,Class A,200,4.8
HardiePanel Vertical Siding,"HardiePanel Sierra 8 48×108"" in Timber Bark",Sierra 8,Timber Bark,"48""","108""","0.3125""",Full wall,HZ5,JH-HARD-SIE-TIM-48x108,/products/james-hardie/hardiepanel/sierra-8/48x108/timber-bark,30 years,15 years,Class A,200,4.8
HardiePanel Vertical Siding,"HardiePanel Sierra 8 48×108"" in Pearl Gray",Sierra 8,Pearl Gray,"48""","108""","0.3125""",Full wall,HZ5,JH-HARD-SIE-PEA-48x108,/products/james-hardie/hardiepanel/sierra-8/48x108/pearl-gray,30 years,15 years,Class A,200,4.8
HardiePanel Vertical Siding,"HardiePanel Sierra 8 48×108"" in Light Mist",Sierra 8,Light Mist,"48""","108""","0.3125""",Full wall,HZ5,JH-HARD-SIE-LIG-48x108,/products/james-hardie/hardiepanel/sierra-8/48x108/light-mist,30 years,15 years,Class A,200,4.8
HardiePanel Vertical Siding,"HardiePanel Sierra 8 48×108"" in Gray Slate",Sierra 8,Gray Slate,"48""","108""","0.3125""",Full wall,HZ5,JH-HARD-SIE-GRA-48x108,/products/james-hardie/hardiepanel/sierra-8/48x108/gray-slate,30 years,15 years,Class A,200,4.8
HardiePanel Vertical Siding,"HardiePanel Sierra 8 48×108"" in Night Gray",Sierra 8,Night Gray,"48""","108""","0.3125""",Full wall,HZ5,JH-HARD-SIE-NIG-48x108,/products/james-hardie/hardiepanel/sierra-8/48x108/night-gray,30 years,15 years,Class A,200,4.8
HardiePanel Vertical Siding,"HardiePanel Sierra 8 48×108"" in Boothbay Blue",Sierra 8,Boothbay Blue,"48""","108""","0.3125""",Full wall,HZ5,JH-HARD-SIE-BOO-48x108,/products/james-hardie/hardiepanel/sierra-8/48x108/boothbay-blue,30 years,15 years,Class A,200,4.8
HardiePanel Vertical Siding,"HardiePanel Sierra 8 48×108"" in Evening Blue",Sierra 8,Evening Blue,"48""","108""","0.3125""",Full wall,HZ5,JH-HARD-SIE-EVE-48x108,/products/james-hardie/hardiepanel/sierra-8/48x108/evening-blue,30 years,15 years,Class A,200,4.8
HardiePanel Vertical Siding,"HardiePanel Sierra 8 48×108"" in Aged Pewter",Sierra 8,Aged Pewter,"48""","108""","0.3125""",Full wall,HZ5,JH-HARD-SIE-AGE-48x108,/products/james-hardie/hardiepanel/sierra-8/48x108/aged-pewter,30 years,15 years,Class A,200,4.8
HardiePanel Vertical Siding,"HardiePanel Sierra 8 48×108"" in Iron Gray",Sierra 8,Iron Gray,"48""","108""","0.3125""",Full wall,HZ5,JH-HARD-SIE-IRO-48x108,/products/james-hardie/hardiepanel/sierra-8/48x108/iron-gray,30 years,15 years,Class A,200,4.8
HardiePanel Vertical Siding,"HardiePanel Sierra 8 48×108"" in Mountain Sage",Sierra 8,Mountain Sage,"48""","108""","0.3125""",Full wall,HZ5,JH-HARD-SIE-MOU-48x108,/products/james-hardie/hardiepanel/sierra-8/48x108/mountain-sage,30 years,15 years,Class A,200,4.8
HardiePanel Vertical Siding,"HardiePanel Sierra 8 48×120"" in Arctic White",Sierra 8,Arctic White,"48""","120""","0.3125""",Full wall,HZ5,JH-HARD-SIE-ARC-48x120,/products/james-hardie/hardiepanel/sierra-8/48x120/arctic-white,30 years,15 years,Class A,200,4.8
HardiePanel Vertical Siding,"HardiePanel Sierra 8 48×120"" in Cobble Stone",Sierra 8,Cobble Stone,"48""","120""","0.3125""",Full wall,HZ5,JH-HARD-SIE-COB-48x120,/products/james-hardie/hardiepanel/sierra-8/48x120/cobble-stone,30 years,15 years,Class A,200,4.8
HardiePanel Vertical Siding,"HardiePanel Sierra 8 48×120"" in Navajo Beige",Sierra 8,Navajo Beige,"48""","120""","0.3125""",Full wall,HZ5,JH-HARD-SIE-NAV-48x120,/products/james-hardie/hardiepanel/sierra-8/48x120/navajo-beige,30 years,15 years,Class A,200,4.8
HardiePanel Vertical Siding,"HardiePanel Sierra 8 48×120"" in Monterey Taupe",Sierra 8,Monterey Taupe,"48""","120""","0.3125""",Full wall,HZ5,JH-HARD-SIE-MON-48x120,/products/james-hardie/hardiepanel/sierra-8/48x120/monterey-taupe,30 years,15 years,Class A,200,4.8
HardiePanel Vertical Siding,"HardiePanel Sierra 8 48×120"" in Khaki Brown",Sierra 8,Khaki Brown,"48""","120""","0.3125""",Full wall,HZ5,JH-HARD-SIE-KHA-48x120,/products/james-hardie/hardiepanel/sierra-8/48x120/khaki-brown,30 years,15 years,Class A,200,4.8
HardiePanel Vertical Siding,"HardiePanel Sierra 8 48×120"" in Timber Bark",Sierra 8,Timber Bark,"48""","120""","0.3125""",Full wall,HZ5,JH-HARD-SIE-TIM-48x120,/products/james-hardie/hardiepanel/sierra-8/48x120/timber-bark,30 years,15 years,Class A,200,4.8
HardiePanel Vertical Siding,"HardiePanel Sierra 8 48×120"" in Pearl Gray",Sierra 8,Pearl Gray,"48""","120""","0.3125""",Full wall,HZ5,JH-HARD-SIE-PEA-48x120,/products/james-hardie/hardiepanel/sierra-8/48x120/pearl-gray,30 years,15 years,Class A,200,4.8
HardiePanel Vertical Siding,"HardiePanel Sierra 8 48×120"" in Light Mist",Sierra 8,Light Mist,"48""","120""","0.3125""",Full wall,HZ5,JH-HARD-SIE-LIG-48x120,/products/james-hardie/hardiepanel/sierra-8/48x120/light-mist,30 years,15 years,Class A,200,4.8
HardiePanel Vertical Siding,"HardiePanel Sierra 8 48×120"" in Gray Slate",Sierra 8,Gray Slate,"48""","120""","0.3125""",Full wall,HZ5,JH-HARD-SIE-GRA-48x120,/products/james-hardie/hardiepanel/sierra-8/48x120/gray-slate,30 years,15 years,Class A,200,4.8
HardiePanel Vertical Siding,"HardiePanel Sierra 8 48×120"" in Night Gray",Sierra 8,Night Gray,"48""","120""","0.3125""",Full wall,HZ5,JH-HARD-SIE-NIG-48x120,/products/james-hardie/hardiepanel/sierra-8/48x120/night-gray,30 years,15 years,Class A,200,4.8
HardiePanel Vertical Siding,"HardiePanel Sierra 8 48×120"" in Boothbay Blue",Sierra 8,Boothbay Blue,"48""","120""","0.3125""",Full wall,HZ5,JH-HARD-SIE-BOO-48x120,/products/james-hardie/hardiepanel/sierra-8/48x120/boothbay-blue,30 years,15 years,Class A,200,4.8
HardiePanel Vertical Siding,"HardiePanel Sierra 8 48×120"" in Evening Blue",Sierra 8,Evening Blue,"48""","120""","0.3125""",Full wall,HZ5,JH-HARD-SIE-EVE-48x120,/products/james-hardie/hardiepanel/sierra-8/48x120/evening-blue,30 years,15 years,Class A,200,4.8
HardiePanel Vertical Siding,"HardiePanel Sierra 8 48×120"" in Aged Pewter",Sierra 8,Aged Pewter,"48""","120""","0.3125""",Full wall,HZ5,JH-HARD-SIE-AGE-48x120,/products/james-hardie/hardiepanel/sierra-8/48x120/aged-pewter,30 years,15 years,Class A,200,4.8
HardiePanel Vertical Siding,"HardiePanel Sierra 8 48×120"" in Iron Gray",Sierra 8,Iron Gray,"48""","120""","0.3125""",Full wall,HZ5,JH-HARD-SIE-IRO-48x120,/products/james-hardie/hardiepanel/sierra-8/48x120/iron-gray,30 years,15 years,Class A,200,4.8
HardiePanel Vertical Siding,"HardiePanel Sierra 8 48×120"" in Mountain Sage",Sierra 8,Mountain Sage,"48""","120""","0.3125""",Full wall,HZ5,JH-HARD-SIE-MOU-48x120,/products/james-hardie/hardiepanel/sierra-8/48x120/mountain-sage,30 years,15 years,Class A,200,4.8
HardiePanel Vertical Siding,"HardiePanel Stucco 48×96"" in Arctic White",Stucco,Arctic White,"48""","96""","0.3125""",Full wall,HZ5,JH-HARD-STU-ARC-48x96,/products/james-hardie/hardiepanel/stucco/48x96/arctic-white,30 years,15 years,Class A,200,4.8
HardiePanel Vertical Siding,"HardiePanel Stucco 48×96"" in Cobble Stone",Stucco,Cobble Stone,"48""","96""","0.3125""",Full wall,HZ5,JH-HARD-STU-COB-48x96,/products/james-hardie/hardiepanel/stucco/48x96/cobble-stone,30 years,15 years,Class A,200,4.8
HardiePanel Vertical Siding,"HardiePanel Stucco 48×96"" in Navajo Beige",Stucco,Navajo Beige,"48""","96""","0.3125""",Full wall,HZ5,JH-HARD-STU-NAV-48x96,/products/james-hardie/hardiepanel/stucco/48x96/navajo-beige,30 years,15 years,Class A,200,4.8
HardiePanel Vertical Siding,"HardiePanel Stucco 48×96"" in Monterey Taupe",Stucco,Monterey Taupe,"48""","96""","0.3125""",Full wall,HZ5,JH-HARD-STU-MON-48x96,/products/james-hardie/hardiepanel/stucco/48x96/monterey-taupe,30 years,15 years,Class A,200,4.8
HardiePanel Vertical Siding,"HardiePanel Stucco 48×96"" in Khaki Brown",Stucco,Khaki Brown,"48""","96""","0.3125""",Full wall,HZ5,JH-HARD-STU-KHA-48x96,/products/james-hardie/hardiepanel/stucco/48x96/khaki-brown,30 years,15 years,Class A,200,4.8
HardiePanel Vertical Siding,"HardiePanel Stucco 48×96"" in Timber Bark",Stucco,Timber Bark,"48""","96""","0.3125""",Full wall,HZ5,JH-HARD-STU-TIM-48x96,/products/james-hardie/hardiepanel/stucco/48x96/timber-bark,30 years,15 years,Class A,200,4.8
HardiePanel Vertical Siding,"HardiePanel Stucco 48×96"" in Pearl Gray",Stucco,Pearl Gray,"48""","96""","0.3125""",Full wall,HZ5,JH-HARD-STU-PEA-48x96,/products/james-hardie/hardiepanel/stucco/48x96/pearl-gray,30 years,15 years,Class A,200,4.8
HardiePanel Vertical Siding,"HardiePanel Stucco 48×96"" in Light Mist",Stucco,Light Mist,"48""","96""","0.3125""",Full wall,HZ5,JH-HARD-STU-LIG-48x96,/products/james-hardie/hardiepanel/stucco/48x96/light-mist,30 years,15 years,Class A,200,4.8
HardiePanel Vertical Siding,"HardiePanel Stucco 48×96"" in Gray Slate",Stucco,Gray Slate,"48""","96""","0.3125""",Full wall,HZ5,JH-HARD-STU-GRA-48x96,/products/james-hardie/hardiepanel/stucco/48x96/gray-slate,30 years,15 years,Class A,200,4.8
HardiePanel Vertical Siding,"HardiePanel Stucco 48×96"" in Night Gray",Stucco,Night Gray,"48""","96""","0.3125""",Full wall,HZ5,JH-HARD-STU-NIG-48x96,/products/james-hardie/hardiepanel/stucco/48x96/night-gray,30 years,15 years,Class A,200,4.8
HardiePanel Vertical Siding,"HardiePanel Stucco 48×96"" in Boothbay Blue",Stucco,Boothbay Blue,"48""","96""","0.3125""",Full wall,HZ5,JH-HARD-STU-BOO-48x96,/products/james-hardie/hardiepanel/stucco/48x96/boothbay-blue,30 years,15 years,Class A,200,4.8
HardiePanel Vertical Siding,"HardiePanel Stucco 48×96"" in Evening Blue",Stucco,Evening Blue,"48""","96""","0.3125""",Full wall,HZ5,JH-HARD-STU-EVE-48x96,/products/james-hardie/hardiepanel/stucco/48x96/evening-blue,30 years,15 years,Class A,200,4.8
HardiePanel Vertical Siding,"HardiePanel Stucco 48×96"" in Aged Pewter",Stucco,Aged Pewter,"48""","96""","0.3125""",Full wall,HZ5,JH-HARD-STU-AGE-48x96,/products/james-hardie/hardiepanel/stucco/48x96/aged-pewter,30 years,15 years,Class A,200,4.8
HardiePanel Vertical Siding,"HardiePanel Stucco 48×96"" in Iron Gray",Stucco,Iron Gray,"48""","96""","0.3125""",Full wall,HZ5,JH-HARD-STU-IRO-48x96,/products/james-hardie/hardiepanel/stucco/48x96/iron-gray,30 years,15 years,Class A,200,4.8
HardiePanel Vertical Siding,"HardiePanel Stucco 48×96"" in Mountain Sage",Stucco,Mountain Sage,"48""","96""","0.3125""",Full wall,HZ5,JH-HARD-STU-MOU-48x96,/products/james-hardie/hardiepanel/stucco/48x96/mountain-sage,30 years,15 years,Class A,200,4.8
HardiePanel Vertical Siding,"HardiePanel Stucco 48×108"" in Arctic White",Stucco,Arctic White,"48""","108""","0.3125""",Full wall,HZ5,JH-HARD-STU-ARC-48x108,/products/james-hardie/hardiepanel/stucco/48x108/arctic-white,30 years,15 years,Class A,200,4.8
HardiePanel Vertical Siding,"HardiePanel Stucco 48×108"" in Cobble Stone",Stucco,Cobble Stone,"48""","108""","0.3125""",Full wall,HZ5,JH-HARD-STU-COB-48x108,/products/james-hardie/hardiepanel/stucco/48x108/cobble-stone,30 years,15 years,Class A,200,4.8
HardiePanel Vertical Siding,"HardiePanel Stucco 48×108"" in Navajo Beige",Stucco,Navajo Beige,"48""","108""","0.3125""",Full wall,HZ5,JH-HARD-STU-NAV-48x108,/products/james-hardie/hardiepanel/stucco/48x108/navajo-beige,30 years,15 years,Class A,200,4.8
HardiePanel Vertical Siding,"HardiePanel Stucco 48×108"" in Monterey Taupe",Stucco,Monterey Taupe,"48""","108""","0.3125""",Full wall,HZ5,JH-HARD-STU-MON-48x108,/products/james-hardie/hardiepanel/stucco/48x108/monterey-taupe,30 years,15 years,Class A,200,4.8
HardiePanel Vertical Siding,"HardiePanel Stucco 48×108"" in Khaki Brown",Stucco,Khaki Brown,"48""","108""","0.3125""",Full wall,HZ5,JH-HARD-STU-KHA-48x108,/products/james-hardie/hardiepanel/stucco/48x108/khaki-brown,30 years,15 years,Class A,200,4.8
HardiePanel Vertical Siding,"HardiePanel Stucco 48×108"" in Timber Bark",Stucco,Timber Bark,"48""","108""","0.3125""",Full wall,HZ5,JH-HARD-STU-TIM-48x108,/products/james-hardie/hardiepanel/stucco/48x108/timber-bark,30 years,15 years,Class A,200,4.8
HardiePanel Vertical Siding,"HardiePanel Stucco 48×108"" in Pearl Gray",Stucco,Pearl Gray,"48""","108""","0.3125""",Full wall,HZ5,JH-HARD-STU-PEA-48x108,/products/james-hardie/hardiepanel/stucco/48x108/pearl-gray,30 years,15 years,Class A,200,4.8
HardiePanel Vertical Siding,"HardiePanel Stucco 48×108"" in Light Mist",Stucco,Light Mist,"48""","108""","0.3125""",Full wall,HZ5,JH-HARD-STU-LIG-48x108,/products/james-hardie/hardiepanel/stucco/48x108/light-mist,30 years,15 years,Class A,200,4.8
HardiePanel Vertical Siding,"HardiePanel Stucco 48×108"" in Gray Slate",Stucco,Gray Slate,"48""","108""","0.3125""",Full wall,HZ5,JH-HARD-STU-GRA-48x108,/products/james-hardie/hardiepanel/stucco/48x108/gray-slate,30 years,15 years,Class A,200,4.8
HardiePanel Vertical Siding,"HardiePanel Stucco 48×108"" in Night Gray",Stucco,Night Gray,"48""","108""","0.3125""",Full wall,HZ5,JH-HARD-STU-NIG-48x108,/products/james-hardie/hardiepanel/stucco/48x108/night-gray,30 years,15 years,Class A,200,4.8
HardiePanel Vertical Siding,"HardiePanel Stucco 48×108"" in Boothbay Blue",Stucco,Boothbay Blue,"48""","108""","0.3125""",Full wall,HZ5,JH-HARD-STU-BOO-48x108,/products/james-hardie/hardiepanel/stucco/48x108/boothbay-blue,30 years,15 years,Class A,200,4.8
HardiePanel Vertical Siding,"HardiePanel Stucco 48×108"" in Evening Blue",Stucco,Evening Blue,"48""","108""","0.3125""",Full wall,HZ5,JH-HARD-STU-EVE-48x108,/products/james-hardie/hardiepanel/stucco/48x108/evening-blue,30 years,15 years,Class A,200,4.8
HardiePanel Vertical Siding,"HardiePanel Stucco 48×108"" in Aged Pewter",Stucco,Aged Pewter,"48""","108""","0.3125""",Full wall,HZ5,JH-HARD-STU-AGE-48x108,/products/james-hardie/hardiepanel/stucco/48x108/aged-pewter,30 years,15 years,Class A,200,4.8
HardiePanel Vertical Siding,"HardiePanel Stucco 48×108"" in Iron Gray",Stucco,Iron Gray,"48""","108""","0.3125""",Full wall,HZ5,JH-HARD-STU-IRO-48x108,/products/james-hardie/hardiepanel/stucco/48x108/iron-gray,30 years,15 years,Class A,200,4.8
HardiePanel Vertical Siding,"HardiePanel Stucco 48×108"" in Mountain Sage",Stucco,Mountain Sage,"48""","108""","0.3125""",Full wall,HZ5,JH-HARD-STU-MOU-48x108,/products/james-hardie/hardiepanel/stucco/48x108/mountain-sage,30 years,15 years,Class A,200,4.8
HardiePanel Vertical Siding,"HardiePanel Stucco 48×120"" in Arctic White",Stucco,Arctic White,"48""","120""","0.3125""",Full wall,HZ5,JH-HARD-STU-ARC-48x120,/products/james-hardie/hardiepanel/stucco/48x120/arctic-white,30 years,15 years,Class A,200,4.8
HardiePanel Vertical Siding,"HardiePanel Stucco 48×120"" in Cobble Stone",Stucco,Cobble Stone,"48""","120""","0.3125""",Full wall,HZ5,JH-HARD-STU-COB-48x120,/products/james-hardie/hardiepanel/stucco/48x120/cobble-stone,30 years,15 years,Class A,200,4.8
HardiePanel Vertical Siding,"HardiePanel Stucco 48×120"" in Navajo Beige",Stucco,Navajo Beige,"48""","120""","0.3125""",Full wall,HZ5,JH-HARD-STU-NAV-48x120,/products/james-hardie/hardiepanel/stucco/48x120/navajo-beige,30 years,15 years,Class A,200,4.8
HardiePanel Vertical Siding,"HardiePanel Stucco 48×120"" in Monterey Taupe",Stucco,Monterey Taupe,"48""","120""","0.3125""",Full wall,HZ5,JH-HARD-STU-MON-48x120,/products/james-hardie/hardiepanel/stucco/48x120/monterey-taupe,30 years,15 years,Class A,200,4.8
HardiePanel Vertical Siding,"HardiePanel Stucco 48×120"" in Khaki Brown",Stucco,Khaki Brown,"48""","120""","0.3125""",Full wall,HZ5,JH-HARD-STU-KHA-48x120,/products/james-hardie/hardiepanel/stucco/48x120/khaki-brown,30 years,15 years,Class A,200,4.8
HardiePanel Vertical Siding,"HardiePanel Stucco 48×120"" in Timber Bark",Stucco,Timber Bark,"48""","120""","0.3125""",Full wall,HZ5,JH-HARD-STU-TIM-48x120,/products/james-hardie/hardiepanel/stucco/48x120/timber-bark,30 years,15 years,Class A,200,4.8
HardiePanel Vertical Siding,"HardiePanel Stucco 48×120"" in Pearl Gray",Stucco,Pearl Gray,"48""","120""","0.3125""",Full wall,HZ5,JH-HARD-STU-PEA-48x120,/products/james-hardie/hardiepanel/stucco/48x120/pearl-gray,30 years,15 years,Class A,200,4.8
HardiePanel Vertical Siding,"HardiePanel Stucco 48×120"" in Light Mist",Stucco,Light Mist,"48""","120""","0.3125""",Full wall,HZ5,JH-HARD-STU-LIG-48x120,/products/james-hardie/hardiepanel/stucco/48x120/light-mist,30 years,15 years,Class A,200,4.8
HardiePanel Vertical Siding,"HardiePanel Stucco 48×120"" in Gray Slate",Stucco,Gray Slate,"48""","120""","0.3125""",Full wall,HZ5,JH-HARD-STU-GRA-48x120,/products/james-hardie/hardiepanel/stucco/48x120/gray-slate,30 years,15 years,Class A,200,4.8
HardiePanel Vertical Siding,"HardiePanel Stucco 48×120"" in Night Gray",Stucco,Night Gray,"48""","120""","0.3125""",Full wall,HZ5,JH-HARD-STU-NIG-48x120,/products/james-hardie/hardiepanel/stucco/48x120/night-gray,30 years,15 years,Class A,200,4.8
HardiePanel Vertical Siding,"HardiePanel Stucco 48×120"" in Boothbay Blue",Stucco,Boothbay Blue,"48""","120""","0.3125""",Full wall,HZ5,JH-HARD-STU-BOO-48x120,/products/james-hardie/hardiepanel/stucco/48x120/boothbay-blue,30 years,15 years,Class A,200,4.8
HardiePanel Vertical Siding,"HardiePanel Stucco 48×120"" in Evening Blue",Stucco,Evening Blue,"48""","120""","0.3125""",Full wall,HZ5,JH-HARD-STU-EVE-48x120,/products/james-hardie/hardiepanel/stucco/48x120/evening-blue,30 years,15 years,Class A,200,4.8
